Fecha ,Tasa ,IPC
1/03/2014,2046.75,80.77
2/03/2014,2046.75,80.77
3/03/2014,2046.75,80.77
4/03/2014,2052.51,80.77
5/03/2014,2047.75,80.77
6/03/2014,2045.14,80.77
7/03/2014,2030.02,80.77
8/03/2014,2036.20,80.77
9/03/2014,2036.20,80.77
10/03/2014,2036.20,80.77
11/03/2014,2042.78,80.77
12/03/2014,2043.59,80.77
13/03/2014,2047.59,80.77
14/03/2014,2044.48,80.77
15/03/2014,2044.58,80.77
16/03/2014,2044.58,80.77
17/03/2014,2044.58,80.77
18/03/2014,2035.16,80.77
19/03/2014,2034.86,80.77
20/03/2014,2017.38,80.77
21/03/2014,1998.60,80.77
22/03/2014,1993.85,80.77
23/03/2014,1993.85,80.77
24/03/2014,1993.85,80.77
25/03/2014,1993.85,80.77
26/03/2014,1978.63,80.77
27/03/2014,1973.03,80.77
28/03/2014,1965.64,80.77
29/03/2014,1965.32,80.77
30/03/2014,1965.32,80.77
31/03/2014,1965.32,80.77
1/04/2014,1969.45,81.14
2/04/2014,1966.02,81.14
3/04/2014,1963.51,81.14
4/04/2014,1966.40,81.14
5/04/2014,1951.85,81.14
6/04/2014,1951.85,81.14
7/04/2014,1951.85,81.14
8/04/2014,1937.59,81.14
9/04/2014,1923.95,81.14
10/04/2014,1931.09,81.14
11/04/2014,1920.93,81.14
12/04/2014,1927.28,81.14
13/04/2014,1927.28,81.14
14/04/2014,1927.28,81.14
15/04/2014,1926.47,81.14
16/04/2014,1932.42,81.14
17/04/2014,1930.62,81.14
18/04/2014,1930.62,81.14
19/04/2014,1930.62,81.14
20/04/2014,1930.62,81.14
21/04/2014,1930.62,81.14
22/04/2014,1921.75,81.14
23/04/2014,1929.66,81.14
24/04/2014,1936.63,81.14
25/04/2014,1936.07,81.14
26/04/2014,1942.37,81.14
27/04/2014,1942.37,81.14
28/04/2014,1942.37,81.14
29/04/2014,1936.13,81.14
30/04/2014,1935.14,81.14
1/05/2014,1933.46,81.53
2/05/2014,1933.46,81.53
3/05/2014,1926.30,81.53
4/05/2014,1926.30,81.53
5/05/2014,1926.30,81.53
6/05/2014,1923.07,81.53
7/05/2014,1918.20,81.53
8/05/2014,1912.97,81.53
9/05/2014,1902.15,81.53
10/05/2014,1901.51,81.53
11/05/2014,1901.51,81.53
12/05/2014,1901.51,81.53
13/05/2014,1904.85,81.53
14/05/2014,1919.70,81.53
15/05/2014,1925.31,81.53
16/05/2014,1927.80,81.53
17/05/2014,1925.41,81.53
18/05/2014,1925.41,81.53
19/05/2014,1925.41,81.53
20/05/2014,1921.16,81.53
21/05/2014,1920.41,81.53
22/05/2014,1911.33,81.53
23/05/2014,1905.80,81.53
24/05/2014,1905.53,81.53
25/05/2014,1905.53,81.53
26/05/2014,1905.53,81.53
27/05/2014,1905.53,81.53
28/05/2014,1917.34,81.53
29/05/2014,1910.80,81.53
30/05/2014,1905.96,81.53
31/05/2014,1900.64,81.53
1/06/2014,1900.64,81.61
2/06/2014,1900.64,81.61
3/06/2014,1900.64,81.61
4/06/2014,1899.74,81.61
5/06/2014,1897.70,81.61
6/06/2014,1892.08,81.61
7/06/2014,1886.09,81.61
8/06/2014,1886.09,81.61
9/06/2014,1886.09,81.61
10/06/2014,1883.76,81.61
11/06/2014,1884.97,81.61
12/06/2014,1884.63,81.61
13/06/2014,1877.18,81.61
14/06/2014,1877.37,81.61
15/06/2014,1877.37,81.61
16/06/2014,1877.37,81.61
17/06/2014,1886.62,81.61
18/06/2014,1899.90,81.61
19/06/2014,1895.92,81.61
20/06/2014,1881.34,81.61
21/06/2014,1884.56,81.61
22/06/2014,1884.56,81.61
23/06/2014,1884.56,81.61
24/06/2014,1884.56,81.61
25/06/2014,1886.85,81.61
26/06/2014,1880.37,81.61
27/06/2014,1886.01,81.61
28/06/2014,1881.19,81.61
29/06/2014,1881.19,81.61
30/06/2014,1881.19,81.61
1/07/2014,1881.19,81.73
2/07/2014,1865.42,81.73
3/07/2014,1856.73,81.73
4/07/2014,1848.91,81.73
5/07/2014,1848.91,81.73
6/07/2014,1848.91,81.73
7/07/2014,1848.91,81.73
8/07/2014,1849.28,81.73
9/07/2014,1854.24,81.73
10/07/2014,1859.94,81.73
11/07/2014,1858.47,81.73
12/07/2014,1852.57,81.73
13/07/2014,1852.57,81.73
14/07/2014,1852.57,81.73
15/07/2014,1857.93,81.73
16/07/2014,1867.88,81.73
17/07/2014,1868.41,81.73
18/07/2014,1872.27,81.73
19/07/2014,1871.87,81.73
20/07/2014,1871.87,81.73
21/07/2014,1871.87,81.73
22/07/2014,1861.28,81.73
23/07/2014,1848.98,81.73
24/07/2014,1847.85,81.73
25/07/2014,1846.12,81.73
26/07/2014,1848.56,81.73
27/07/2014,1848.56,81.73
28/07/2014,1848.56,81.73
29/07/2014,1850.61,81.73
30/07/2014,1853.30,81.73
31/07/2014,1872.43,81.73
1/08/2014,1878.75,81.90
2/08/2014,1873.65,81.90
3/08/2014,1873.65,81.90
4/08/2014,1873.65,81.90
5/08/2014,1878.68,81.90
6/08/2014,1892.35,81.90
7/08/2014,1888.51,81.90
8/08/2014,1888.51,81.90
9/08/2014,1891.59,81.90
10/08/2014,1891.59,81.90
11/08/2014,1891.59,81.90
12/08/2014,1881.62,81.90
13/08/2014,1877.40,81.90
14/08/2014,1883.33,81.90
15/08/2014,1877.77,81.90
16/08/2014,1884.81,81.90
17/08/2014,1884.81,81.90
18/08/2014,1884.81,81.90
19/08/2014,1884.81,81.90
20/08/2014,1894.27,81.90
21/08/2014,1912.43,81.90
22/08/2014,1919.84,81.90
23/08/2014,1924.40,81.90
24/08/2014,1924.40,81.90
25/08/2014,1924.40,81.90
26/08/2014,1932.39,81.90
27/08/2014,1928.67,81.90
28/08/2014,1926.92,81.90
29/08/2014,1935.04,81.90
30/08/2014,1918.62,81.90
31/08/2014,1918.62,81.90
1/09/2014,1918.62,82.01
2/09/2014,1918.62,82.01
3/09/2014,1931.49,82.01
4/09/2014,1924.67,82.01
5/09/2014,1931.45,82.01
6/09/2014,1935.25,82.01
7/09/2014,1935.25,82.01
8/09/2014,1935.25,82.01
9/09/2014,1942.03,82.01
10/09/2014,1962.84,82.01
11/09/2014,1975.82,82.01
12/09/2014,1979.97,82.01
13/09/2014,1994.97,82.01
14/09/2014,1994.97,82.01
15/09/2014,1994.97,82.01
16/09/2014,1987.71,82.01
17/09/2014,1978.08,82.01
18/09/2014,1975.47,82.01
19/09/2014,1975.42,82.01
20/09/2014,1966.89,82.01
21/09/2014,1966.89,82.01
22/09/2014,1966.89,82.01
23/09/2014,1992.68,82.01
24/09/2014,1997.91,82.01
25/09/2014,2007.48,82.01
26/09/2014,2019.76,82.01
27/09/2014,2023.89,82.01
28/09/2014,2023.89,82.01
29/09/2014,2023.89,82.01
30/09/2014,2028.48,82.01
1/10/2014,2022.00,82.14
2/10/2014,2025.75,82.14
3/10/2014,2021.49,82.14
4/10/2014,2026.20,82.14
5/10/2014,2026.20,82.14
6/10/2014,2026.20,82.14
7/10/2014,2028.03,82.14
8/10/2014,2026.90,82.14
9/10/2014,2040.31,82.14
10/10/2014,2041.71,82.14
11/10/2014,2052.96,82.14
12/10/2014,2052.96,82.14
13/10/2014,2052.96,82.14
14/10/2014,2052.96,82.14
15/10/2014,2049.66,82.14
16/10/2014,2057.70,82.14
17/10/2014,2074.40,82.14
18/10/2014,2064.43,82.14
19/10/2014,2064.43,82.14
20/10/2014,2064.43,82.14
21/10/2014,2065.82,82.14
22/10/2014,2048.44,82.14
23/10/2014,2049.90,82.14
24/10/2014,2053.39,82.14
25/10/2014,2065.38,82.14
26/10/2014,2065.38,82.14
27/10/2014,2065.38,82.14
28/10/2014,2069.72,82.14
29/10/2014,2055.43,82.14
30/10/2014,2044.55,82.14
31/10/2014,2050.52,82.14
1/11/2014,2061.92,82.25
2/11/2014,2061.92,82.25
3/11/2014,2061.92,82.25
4/11/2014,2061.92,82.25
5/11/2014,2076.99,82.25
6/11/2014,2081.24,82.25
7/11/2014,2086.86,82.25
8/11/2014,2103.25,82.25
9/11/2014,2103.25,82.25
10/11/2014,2103.25,82.25
11/11/2014,2103.12,82.25
12/11/2014,2103.12,82.25
13/11/2014,2115.59,82.25
14/11/2014,2133.03,82.25
15/11/2014,2160.47,82.25
16/11/2014,2160.47,82.25
17/11/2014,2160.47,82.25
18/11/2014,2160.47,82.25
19/11/2014,2158.58,82.25
20/11/2014,2156.73,82.25
21/11/2014,2156.93,82.25
22/11/2014,2142.02,82.25
23/11/2014,2142.02,82.25
24/11/2014,2142.02,82.25
25/11/2014,2158.12,82.25
26/11/2014,2162.15,82.25
27/11/2014,2165.15,82.25
28/11/2014,2165.15,82.25
29/11/2014,2206.19,82.25
30/11/2014,2206.19,82.25
1/12/2014,2206.19,82.47
2/12/2014,2252.36,82.47
3/12/2014,2293.47,82.47
4/12/2014,2286.03,82.47
5/12/2014,2284.24,82.47
6/12/2014,2304.12,82.47
7/12/2014,2304.12,82.47
8/12/2014,2304.12,82.47
9/12/2014,2304.12,82.47
10/12/2014,2350.01,82.47
11/12/2014,2381.96,82.47
12/12/2014,2423.56,82.47
13/12/2014,2405.31,82.47
14/12/2014,2405.31,82.47
15/12/2014,2405.31,82.47
16/12/2014,2414.39,82.47
17/12/2014,2446.35,82.47
18/12/2014,2412.79,82.47
19/12/2014,2334.98,82.47
20/12/2014,2297.14,82.47
21/12/2014,2297.14,82.47
22/12/2014,2297.14,82.47
23/12/2014,2316.93,82.47
24/12/2014,2342.57,82.47
25/12/2014,2346.90,82.47
26/12/2014,2346.90,82.47
27/12/2014,2358.46,82.47
28/12/2014,2358.46,82.47
29/12/2014,2358.46,82.47
30/12/2014,2378.56,82.47
31/12/2014,2392.46,82.47
1/01/2015,2392.46,83.00
2/01/2015,2392.46,83.00
3/01/2015,2383.37,83.00
4/01/2015,2383.37,83.00
5/01/2015,2383.37,83.00
6/01/2015,2412.82,83.00
7/01/2015,2452.11,83.00
8/01/2015,2434.31,83.00
9/01/2015,2405.03,83.00
10/01/2015,2406.71,83.00
11/01/2015,2406.71,83.00
12/01/2015,2406.71,83.00
13/01/2015,2406.71,83.00
14/01/2015,2442.03,83.00
15/01/2015,2438.79,83.00
16/01/2015,2398.91,83.00
17/01/2015,2383.91,83.00
18/01/2015,2383.91,83.00
19/01/2015,2383.91,83.00
20/01/2015,2383.91,83.00
21/01/2015,2373.44,83.00
22/01/2015,2361.54,83.00
23/01/2015,2370.75,83.00
24/01/2015,2386.50,83.00
25/01/2015,2386.50,83.00
26/01/2015,2386.50,83.00
27/01/2015,2386.28,83.00
28/01/2015,2381.11,83.00
29/01/2015,2362.42,83.00
30/01/2015,2397.35,83.00
31/01/2015,2441.10,83.00
1/02/2015,2441.10,83.96
2/02/2015,2441.10,83.96
3/02/2015,2407.29,83.96
4/02/2015,2374.72,83.96
5/02/2015,2381.91,83.96
6/02/2015,2384.53,83.96
7/02/2015,2384.76,83.96
8/02/2015,2384.76,83.96
9/02/2015,2384.76,83.96
10/02/2015,2371.31,83.96
11/02/2015,2380.79,83.96
12/02/2015,2416.61,83.96
13/02/2015,2401.03,83.96
14/02/2015,2376.23,83.96
15/02/2015,2376.23,83.96
16/02/2015,2376.23,83.96
17/02/2015,2376.23,83.96
18/02/2015,2416.37,83.96
19/02/2015,2429.71,83.96
20/02/2015,2445.16,83.96
21/02/2015,2455.54,83.96
22/02/2015,2455.54,83.96
23/02/2015,2455.54,83.96
24/02/2015,2489.81,83.96
25/02/2015,2500.59,83.96
26/02/2015,2489.41,83.96
27/02/2015,2484.58,83.96
28/02/2015,2496.99,83.96
1/03/2015,2496.99,84.45
2/03/2015,2496.99,84.45
3/03/2015,2522.03,84.45
4/03/2015,2555.08,84.45
5/03/2015,2565.90,84.45
6/03/2015,2543.47,84.45
7/03/2015,2565.61,84.45
8/03/2015,2565.61,84.45
9/03/2015,2565.61,84.45
10/03/2015,2592.86,84.45
11/03/2015,2618.79,84.45
12/03/2015,2633.65,84.45
13/03/2015,2610.08,84.45
14/03/2015,2661.52,84.45
15/03/2015,2661.52,84.45
16/03/2015,2661.52,84.45
17/03/2015,2675.08,84.45
18/03/2015,2677.97,84.45
19/03/2015,2651.49,84.45
20/03/2015,2613.38,84.45
21/03/2015,2587.71,84.45
22/03/2015,2587.71,84.45
23/03/2015,2587.71,84.45
24/03/2015,2587.71,84.45
25/03/2015,2526.79,84.45
26/03/2015,2535.55,84.45
27/03/2015,2551.30,84.45
28/03/2015,2556.85,84.45
29/03/2015,2556.85,84.45
30/03/2015,2556.85,84.45
31/03/2015,2576.05,84.45
1/04/2015,2598.36,84.90
2/04/2015,2576.41,84.90
3/04/2015,2576.41,84.90
4/04/2015,2576.41,84.90
5/04/2015,2576.41,84.90
6/04/2015,2576.41,84.90
7/04/2015,2522.71,84.90
8/04/2015,2518.05,84.90
9/04/2015,2490.90,84.90
10/04/2015,2494.77,84.90
11/04/2015,2516.08,84.90
12/04/2015,2516.08,84.90
13/04/2015,2516.08,84.90
14/04/2015,2537.33,84.90
15/04/2015,2550.83,84.90
16/04/2015,2534.63,84.90
17/04/2015,2493.93,84.90
18/04/2015,2495.01,84.90
19/04/2015,2495.01,84.90
20/04/2015,2495.01,84.90
21/04/2015,2487.07,84.90
22/04/2015,2469.03,84.90
23/04/2015,2488.50,84.90
24/04/2015,2471.21,84.90
25/04/2015,2461.17,84.90
26/04/2015,2461.17,84.90
27/04/2015,2461.17,84.90
28/04/2015,2419.81,84.90
29/04/2015,2393.42,84.90
30/04/2015,2388.06,84.90
1/05/2015,2393.58,85.12
2/05/2015,2393.58,85.12
3/05/2015,2393.58,85.12
4/05/2015,2393.58,85.12
5/05/2015,2408.17,85.12
6/05/2015,2386.72,85.12
7/05/2015,2362.41,85.12
8/05/2015,2369.23,85.12
9/05/2015,2360.58,85.12
10/05/2015,2360.58,85.12
11/05/2015,2360.58,85.12
12/05/2015,2381.53,85.12
13/05/2015,2386.77,85.12
14/05/2015,2377.87,85.12
15/05/2015,2389.49,85.12
16/05/2015,2417.01,85.12
17/05/2015,2417.01,85.12
18/05/2015,2417.01,85.12
19/05/2015,2417.01,85.12
20/05/2015,2475.45,85.12
21/05/2015,2503.37,85.12
22/05/2015,2489.39,85.12
23/05/2015,2500.22,85.12
24/05/2015,2500.22,85.12
25/05/2015,2500.22,85.12
26/05/2015,2500.22,85.12
27/05/2015,2542.53,85.12
28/05/2015,2548.13,85.12
29/05/2015,2549.97,85.12
30/05/2015,2533.79,85.12
31/05/2015,2533.79,85.12
1/06/2015,2533.79,85.21
2/06/2015,2549.29,85.21
3/06/2015,2554.44,85.21
4/06/2015,2571.92,85.21
5/06/2015,2588.56,85.21
6/06/2015,2623.66,85.21
7/06/2015,2623.66,85.21
8/06/2015,2623.66,85.21
9/06/2015,2623.66,85.21
10/06/2015,2569.17,85.21
11/06/2015,2523.00,85.21
12/06/2015,2538.55,85.21
13/06/2015,2535.91,85.21
14/06/2015,2535.91,85.21
15/06/2015,2535.91,85.21
16/06/2015,2535.91,85.21
17/06/2015,2531.72,85.21
18/06/2015,2550.43,85.21
19/06/2015,2528.85,85.21
20/06/2015,2548.20,85.21
21/06/2015,2548.20,85.21
22/06/2015,2548.20,85.21
23/06/2015,2537.68,85.21
24/06/2015,2550.74,85.21
25/06/2015,2566.66,85.21
26/06/2015,2556.21,85.21
27/06/2015,2585.11,85.21
28/06/2015,2585.11,85.21
29/06/2015,2585.11,85.21
30/06/2015,2585.11,85.21
1/07/2015,2598.68,85.37
2/07/2015,2626.80,85.37
3/07/2015,2623.91,85.37
4/07/2015,2642.97,85.37
5/07/2015,2642.97,85.37
6/07/2015,2642.97,85.37
7/07/2015,2665.41,85.37
8/07/2015,2690.15,85.37
9/07/2015,2690.79,85.37
10/07/2015,2670.79,85.37
11/07/2015,2667.37,85.37
12/07/2015,2667.37,85.37
13/07/2015,2667.37,85.37
14/07/2015,2693.54,85.37
15/07/2015,2688.20,85.37
16/07/2015,2713.04,85.37
17/07/2015,2727.23,85.37
18/07/2015,2751.88,85.37
19/07/2015,2751.88,85.37
20/07/2015,2751.88,85.37
21/07/2015,2751.88,85.37
22/07/2015,2765.10,85.37
23/07/2015,2790.26,85.37
24/07/2015,2807.36,85.37
25/07/2015,2857.46,85.37
26/07/2015,2857.46,85.37
27/07/2015,2857.46,85.37
28/07/2015,2854.13,85.37
29/07/2015,2855.44,85.37
30/07/2015,2855.32,85.37
31/07/2015,2866.04,85.37
1/08/2015,2862.51,85.78
2/08/2015,2862.51,85.78
3/08/2015,2862.51,85.78
4/08/2015,2902.98,85.78
5/08/2015,2906.95,85.78
6/08/2015,2945.97,85.78
7/08/2015,2955.31,85.78
8/08/2015,2955.31,85.78
9/08/2015,2955.31,85.78
10/08/2015,2955.31,85.78
11/08/2015,2913.45,85.78
12/08/2015,2943.97,85.78
13/08/2015,2937.63,85.78
14/08/2015,2966.12,85.78
15/08/2015,2983.12,85.78
16/08/2015,2983.12,85.78
17/08/2015,2983.12,85.78
18/08/2015,2983.12,85.78
19/08/2015,3003.35,85.78
20/08/2015,3027.20,85.78
21/08/2015,3053.65,85.78
22/08/2015,3102.60,85.78
23/08/2015,3102.60,85.78
24/08/2015,3102.60,85.78
25/08/2015,3208.37,85.78
26/08/2015,3194.24,85.78
27/08/2015,3238.51,85.78
28/08/2015,3195.47,85.78
29/08/2015,3101.10,85.78
30/08/2015,3101.10,85.78
31/08/2015,3101.10,85.78
1/09/2015,3079.97,86.39
2/09/2015,3093.64,86.39
3/09/2015,3142.34,86.39
4/09/2015,3119.93,86.39
5/09/2015,3113.55,86.39
6/09/2015,3113.55,86.39
7/09/2015,3113.55,86.39
8/09/2015,3113.55,86.39
9/09/2015,3138.46,86.39
10/09/2015,3105.40,86.39
11/09/2015,3080.57,86.39
12/09/2015,3012.96,86.39
13/09/2015,3012.96,86.39
14/09/2015,3012.96,86.39
15/09/2015,3032.59,86.39
16/09/2015,3025.28,86.39
17/09/2015,2989.04,86.39
18/09/2015,2975.13,86.39
19/09/2015,2984.90,86.39
20/09/2015,2984.90,86.39
21/09/2015,2984.90,86.39
22/09/2015,3001.68,86.39
23/09/2015,3065.74,86.39
24/09/2015,3099.28,86.39
25/09/2015,3135.17,86.39
26/09/2015,3080.44,86.39
27/09/2015,3080.44,86.39
28/09/2015,3080.44,86.39
29/09/2015,3096.98,86.39
30/09/2015,3121.94,86.39
1/10/2015,3086.75,86.98
2/10/2015,3061.85,86.98
3/10/2015,3034.90,86.98
4/10/2015,3034.90,86.98
5/10/2015,3034.90,86.98
6/10/2015,2971.15,86.98
7/10/2015,2913.74,86.98
8/10/2015,2891.91,86.98
9/10/2015,2887.21,86.98
10/10/2015,2855.74,86.98
11/10/2015,2855.74,86.98
12/10/2015,2855.74,86.98
13/10/2015,2855.74,86.98
14/10/2015,2910.70,86.98
15/10/2015,2928.69,86.98
16/10/2015,2908.87,86.98
17/10/2015,2879.89,86.98
18/10/2015,2879.89,86.98
19/10/2015,2879.89,86.98
20/10/2015,2912.99,86.98
21/10/2015,2929.19,86.98
22/10/2015,2966.68,86.98
23/10/2015,2925.36,86.98
24/10/2015,2912.08,86.98
25/10/2015,2912.08,86.98
26/10/2015,2912.08,86.98
27/10/2015,2918.21,86.98
28/10/2015,2950.87,86.98
29/10/2015,2926.75,86.98
30/10/2015,2921.32,86.98
31/10/2015,2897.83,86.98
1/11/2015,2897.83,87.51
2/11/2015,2897.83,87.51
3/11/2015,2897.83,87.51
4/11/2015,2825.25,87.51
5/11/2015,2819.63,87.51
6/11/2015,2853.32,87.51
7/11/2015,2896.19,87.51
8/11/2015,2896.19,87.51
9/11/2015,2896.19,87.51
10/11/2015,2921.15,87.51
11/11/2015,2935.86,87.51
12/11/2015,2935.86,87.51
13/11/2015,3009.36,87.51
14/11/2015,3073.23,87.51
15/11/2015,3073.23,87.51
16/11/2015,3073.23,87.51
17/11/2015,3073.23,87.51
18/11/2015,3069.24,87.51
19/11/2015,3108.70,87.51
20/11/2015,3082.04,87.51
21/11/2015,3047.31,87.51
22/11/2015,3047.31,87.51
23/11/2015,3047.31,87.51
24/11/2015,3086.82,87.51
25/11/2015,3074.35,87.51
26/11/2015,3099.75,87.51
27/11/2015,3099.75,87.51
28/11/2015,3101.10,87.51
29/11/2015,3101.10,87.51
30/11/2015,3101.10,87.51
1/12/2015,3142.11,88.05
2/12/2015,3131.95,88.05
3/12/2015,3166.67,88.05
4/12/2015,3149.12,88.05
5/12/2015,3179.22,88.05
6/12/2015,3179.22,88.05
7/12/2015,3179.22,88.05
8/12/2015,3287.03,88.05
9/12/2015,3287.03,88.05
10/12/2015,3294.02,88.05
11/12/2015,3259.56,88.05
12/12/2015,3299.36,88.05
13/12/2015,3299.36,88.05
14/12/2015,3299.36,88.05
15/12/2015,3356.00,88.05
16/12/2015,3328.08,88.05
17/12/2015,3317.72,88.05
18/12/2015,3333.37,88.05
19/12/2015,3337.68,88.05
20/12/2015,3337.68,88.05
21/12/2015,3337.68,88.05
22/12/2015,3332.70,88.05
23/12/2015,3307.24,88.05
24/12/2015,3255.19,88.05
25/12/2015,3172.03,88.05
26/12/2015,3172.03,88.05
27/12/2015,3172.03,88.05
28/12/2015,3172.03,88.05
29/12/2015,3180.87,88.05
30/12/2015,3155.22,88.05
31/12/2015,3149.47,88.05
1/01/2016,3149.47,89.19
2/01/2016,3149.47,89.19
3/01/2016,3149.47,89.19
4/01/2016,3149.47,89.19
5/01/2016,3213.24,89.19
6/01/2016,3203.86,89.19
7/01/2016,3250.69,89.19
8/01/2016,3287.28,89.19
9/01/2016,3268.37,89.19
10/01/2016,3268.37,89.19
11/01/2016,3268.37,89.19
12/01/2016,3268.37,89.19
13/01/2016,3246.51,89.19
14/01/2016,3235.45,89.19
15/01/2016,3240.71,89.19
16/01/2016,3293.94,89.19
17/01/2016,3293.94,89.19
18/01/2016,3293.94,89.19
19/01/2016,3293.94,89.19
20/01/2016,3297.46,89.19
21/01/2016,3357.67,89.19
22/01/2016,3368.49,89.19
23/01/2016,3281.74,89.19
24/01/2016,3281.74,89.19
25/01/2016,3281.74,89.19
26/01/2016,3362.38,89.19
27/01/2016,3375.80,89.19
28/01/2016,3366.63,89.19
29/01/2016,3302.92,89.19
30/01/2016,3287.31,89.19
31/01/2016,3287.31,89.19
1/02/2016,3287.31,90.33
2/02/2016,3326.82,90.33
3/02/2016,3387.69,90.33
4/02/2016,3382.20,90.33
5/02/2016,3315.75,90.33
6/02/2016,3320.49,90.33
7/02/2016,3320.49,90.33
8/02/2016,3320.49,90.33
9/02/2016,3367.02,90.33
10/02/2016,3391.93,90.33
11/02/2016,3385.65,90.33
12/02/2016,3434.89,90.33
13/02/2016,3409.82,90.33
14/02/2016,3409.82,90.33
15/02/2016,3409.82,90.33
16/02/2016,3409.82,90.33
17/02/2016,3406.87,90.33
18/02/2016,3391.87,90.33
19/02/2016,3338.03,90.33
20/02/2016,3356.78,90.33
21/02/2016,3356.78,90.33
22/02/2016,3356.78,90.33
23/02/2016,3314.24,90.33
24/02/2016,3322.54,90.33
25/02/2016,3341.69,90.33
26/02/2016,3310.16,90.33
27/02/2016,3306.00,90.33
28/02/2016,3306.00,90.33
29/02/2016,3306.00,90.33
1/03/2016,3319.80,91.18
2/03/2016,3268.86,91.18
3/03/2016,3205.60,91.18
4/03/2016,3203.03,91.18
5/03/2016,3163.25,91.18
6/03/2016,3163.25,91.18
7/03/2016,3163.25,91.18
8/03/2016,3135.28,91.18
9/03/2016,3155.90,91.18
10/03/2016,3192.49,91.18
11/03/2016,3204.27,91.18
12/03/2016,3164.12,91.18
13/03/2016,3164.12,91.18
14/03/2016,3164.12,91.18
15/03/2016,3175.95,91.18
16/03/2016,3175.88,91.18
17/03/2016,3155.90,91.18
18/03/2016,3087.39,91.18
19/03/2016,3065.79,91.18
20/03/2016,3065.79,91.18
21/03/2016,3065.79,91.18
22/03/2016,3065.79,91.18
23/03/2016,3050.31,91.18
24/03/2016,3058.80,91.18
25/03/2016,3058.80,91.18
26/03/2016,3058.80,91.18
27/03/2016,3058.80,91.18
28/03/2016,3058.80,91.18
29/03/2016,3047.85,91.18
30/03/2016,3052.33,91.18
31/03/2016,3022.35,91.18
1/04/2016,3000.63,91.63
2/04/2016,3038.48,91.63
3/04/2016,3038.48,91.63
4/04/2016,3038.48,91.63
5/04/2016,3066.94,91.63
6/04/2016,3085.82,91.63
7/04/2016,3081.39,91.63
8/04/2016,3109.60,91.63
9/04/2016,3076.29,91.63
10/04/2016,3076.29,91.63
11/04/2016,3076.29,91.63
12/04/2016,3057.96,91.63
13/04/2016,3036.57,91.63
14/04/2016,3006.35,91.63
15/04/2016,3000.78,91.63
16/04/2016,2999.38,91.63
17/04/2016,2999.38,91.63
18/04/2016,2999.38,91.63
19/04/2016,2995.86,91.63
20/04/2016,2912.20,91.63
21/04/2016,2899.92,91.63
22/04/2016,2928.70,91.63
23/04/2016,2939.70,91.63
24/04/2016,2939.70,91.63
25/04/2016,2939.70,91.63
26/04/2016,2962.08,91.63
27/04/2016,2945.37,91.63
28/04/2016,2943.23,91.63
29/04/2016,2885.72,91.63
30/04/2016,2851.14,91.63
1/05/2016,2851.14,92.10
2/05/2016,2851.14,92.10
3/05/2016,2833.78,92.10
4/05/2016,2895.51,92.10
5/05/2016,2942.16,92.10
6/05/2016,2952.37,92.10
7/05/2016,2969.62,92.10
8/05/2016,2969.62,92.10
9/05/2016,2969.62,92.10
10/05/2016,2969.62,92.10
11/05/2016,2979.54,92.10
12/05/2016,2956.82,92.10
13/05/2016,2934.88,92.10
14/05/2016,2983.82,92.10
15/05/2016,2983.82,92.10
16/05/2016,2983.82,92.10
17/05/2016,3007.74,92.10
18/05/2016,3020.89,92.10
19/05/2016,3031.48,92.10
20/05/2016,3056.06,92.10
21/05/2016,3047.99,92.10
22/05/2016,3047.99,92.10
23/05/2016,3047.99,92.10
24/05/2016,3058.25,92.10
25/05/2016,3059.92,92.10
26/05/2016,3061.89,92.10
27/05/2016,3054.60,92.10
28/05/2016,3069.17,92.10
29/05/2016,3069.17,92.10
30/05/2016,3069.17,92.10
31/05/2016,3069.17,92.10
1/06/2016,3089.65,92.54
2/06/2016,3117.83,92.54
3/06/2016,3110.88,92.54
4/06/2016,3017.71,92.54
5/06/2016,3017.71,92.54
6/06/2016,3017.71,92.54
7/06/2016,3017.71,92.54
8/06/2016,2950.95,92.54
9/06/2016,2905.23,92.54
10/06/2016,2942.13,92.54
11/06/2016,2969.83,92.54
12/06/2016,2969.83,92.54
13/06/2016,2969.83,92.54
14/06/2016,2990.35,92.54
15/06/2016,3003.28,92.54
16/06/2016,2989.56,92.54
17/06/2016,3019.12,92.54
18/06/2016,3010.91,92.54
19/06/2016,3010.91,92.54
20/06/2016,3010.91,92.54
21/06/2016,2972.97,92.54
22/06/2016,2976.29,92.54
23/06/2016,2944.06,92.54
24/06/2016,2897.53,92.54
25/06/2016,2972.92,92.54
26/06/2016,2972.92,92.54
27/06/2016,2972.92,92.54
28/06/2016,3022.78,92.54
29/06/2016,3005.18,92.54
30/06/2016,2916.15,92.54
1/07/2016,2919.01,93.02
2/07/2016,2914.38,93.02
3/07/2016,2914.38,93.02
4/07/2016,2914.38,93.02
5/07/2016,2914.38,93.02
6/07/2016,2966.87,93.02
7/07/2016,3003.20,93.02
8/07/2016,2986.49,93.02
9/07/2016,2952.64,93.02
10/07/2016,2952.64,93.02
11/07/2016,2952.64,93.02
12/07/2016,2929.81,93.02
13/07/2016,2911.91,93.02
14/07/2016,2936.53,93.02
15/07/2016,2923.07,93.02
16/07/2016,2923.46,93.02
17/07/2016,2923.46,93.02
18/07/2016,2923.46,93.02
19/07/2016,2928.30,93.02
20/07/2016,2931.08,93.02
21/07/2016,2931.08,93.02
